"ID","state","zipcode","census_tract_id","census_tract_name"
"3801","MA","01235","25003931400","Census Tract 9314"
"3802","MA","01343","25003931300","Census Tract 9313"
"3803","MA","02720","25005642500","Census Tract 6425"
"3804","MA","02724","25005640400","Census Tract 6404"
"3805","MA","02048","25005610203","Census Tract 6102.03"
"3806","MA","02764","25005615100","Census Tract 6151"
"3807","MA","02568","25007200100","Census Tract 2001"
"3808","MA","02575","25007200400","Census Tract 2004"
"3809","MA","01810","25009254401","Census Tract 2544.01"
"3810","MA","01830","25009260302","Census Tract 2603.02"
"3811","MA","01940","25009209100","Census Tract 2091"
"3812","MA","01908","25009201100","Census Tract 2011"
"3813","MA","01951","25009269100","Census Tract 2691"
"3814","MA","01966","25009220101","Census Tract 2201.01"
"3815","MA","01950","25009268200","Census Tract 2682"
"3816","MA","01342","25011040900","Census Tract 409"
"3817","MA","01346","25011040100","Census Tract 401"
"3818","MA","01367","25011040100","Census Tract 401"
"3819","MA","01002","25015820202","Census Tract 8202.02"
"3820","MA","01093","25011040800","Census Tract 408"
"3821","MA","01089","25013812404","Census Tract 8124.04"
"3822","MA","01020","25013810602","Census Tract 8106.02"
"3823","MA","01109","25013801402","Census Tract 8014.02"
"3824","MA","01106","25013813304","Census Tract 8133.04"
"3825","MA","01010","25013813802","Census Tract 8138.02"
"3826","MA","01008","25013813000","Census Tract 8130"
"3827","MA","01036","25013813500","Census Tract 8135"
"3828","MA","01082","25015820101","Census Tract 8201.01"
"3829","MA","02465","25017374500","Census Tract 3745"
"3830","MA","02467","25021401200","Census Tract 4012"
"3831","MA","01721","25017385100","Census Tract 3851"
"3832","MA","02421","25017358400","Census Tract 3584"
"3833","MA","01803","25017332400","Census Tract 3324"
"3834","MA","02149","25017342500","Census Tract 3425"
"3835","MA","01463","25017327102","Census Tract 3271.02"
"3836","MA","01880","25017335301","Census Tract 3353.01"
"3837","MA","01749","25017322100","Census Tract 3221"
"3838","MA","02067","25021414200","Census Tract 4142"
"3839","MA","02072","25021456402","Census Tract 4564.02"
"3840","MA","02492","25021403400","Census Tract 4034"
"3841","MA","02457","25021404202","Census Tract 4042.02"
"3842","MA","02301","25023510700","Census Tract 5107"
"3843","MA","02126","25025101001","Census Tract 1010.01"
"3844","MA","02152","25025180400","Census Tract 1804"
"3845","MA","02109","25025030500","Census Tract 305"
"3846","MA","01609","25027730801","Census Tract 7308.01"
"3847","MA","01507","25027756102","Census Tract 7561.02"
"3848","MA","01068","25027721101","Census Tract 7211.01"
"3849","MA","01564","25027719100","Census Tract 7191"
"3850","MA","01566","25027758102","Census Tract 7581.02"
"3851","MA","01518","25027758102","Census Tract 7581.02"
"3852","MA","01581","25027742300","Census Tract 7423"
"3853","MA","01561","25027713100","Census Tract 7131"
"3854","MA","01745","25027741101","Census Tract 7411.01"
"3855","MA","01740","25027715100","Census Tract 7151"
"3856","MA","01524","25027735100","Census Tract 7351"
"3857","MA","01529","25027748100","Census Tract 7481"
"3858","MA","01506","25027760100","Census Tract 7601"
"3859","MA","02659","25001010700","Census Tract 107"
"3860","MA","02650","25001010600","Census Tract 106"
"3861","MA","02652","25001010208","Census Tract 102.08"
"3862","MA","02666","25001010208","Census Tract 102.08"
"3863","MA","02653","25001010500","Census Tract 105"
"3864","MA","02537","25001013400","Census Tract 134"
"3865","MA","02631","25001010900","Census Tract 109"
"3866","MA","01029","25003933400","Census Tract 9334"
"3867","MA","01262","25003924100","Census Tract 9241"
"3868","MA","01225","25003923100","Census Tract 9231"
"3869","MA","02780","25005613300","Census Tract 6133"
"3870","MA","02777","25005645103","Census Tract 6451.03"
"3871","MA","02767","25005612200","Census Tract 6122"
"3872","MA","02702","25005617101","Census Tract 6171.01"
"3873","MA","02861","25005631100","Census Tract 6311"
"3874","MA","02539","25007200300","Census Tract 2003"
"3875","MA","01843","25009251500","Census Tract 2515"
"3876","MA","01840","25009250100","Census Tract 2501"
"3877","MA","01901","25009207000","Census Tract 2070"
"3878","MA","01938","25009223200","Census Tract 2232"
"3879","MA","01969","25009270100","Census Tract 2701"
"3880","MA","01373","25011040900","Census Tract 409"
"3881","MA","01347","25011040702","Census Tract 407.02"
"3882","MA","01108","25013802100","Census Tract 8021"
"3883","MA","01085","25013812800","Census Tract 8128"
"3884","MA","01050","25015822601","Census Tract 8226.01"
"3885","MA","01001","25013813205","Census Tract 8132.05"
"3886","MA","01062","25015821700","Census Tract 8217"
"3887","MA","01027","25015822603","Census Tract 8226.03"
"3888","MA","01003","25015820400","Census Tract 8204"
"3889","MA","02468","25017374400","Census Tract 3744"
"3890","MA","01879","25017313101","Census Tract 3131.01"
"3891","MA","01702","25017383300","Census Tract 3833"
"3892","MA","02144","25017350500","Census Tract 3505"
"3893","MA","02140","25017354900","Census Tract 3549"
"3894","MA","02176","25017336300","Census Tract 3363"
"3895","MA","02461","25017374100","Census Tract 3741"
"3896","MA","01890","25017338300","Census Tract 3383"
"3897","MA","02478","25017357700","Census Tract 3577"
"3898","MA","01775","25017323100","Census Tract 3231"
"3899","MA","01432","25017325100","Census Tract 3251"
"3900","MA","02052","25021406102","Census Tract 4061.02"
"3901","MA","02762","25021440100","Census Tract 4401"
"3902","MA","02189","25021422501","Census Tract 4225.01"
"3903","MA","02191","25021422700","Census Tract 4227"
"3904","MA","02032","25021411200","Census Tract 4112"
"3905","MA","02021","25021415200","Census Tract 4152"
"3906","MA","02360","25023530600","Census Tract 5306"
"3907","MA","02738","25023561100","Census Tract 5611"
"3908","MA","02341","25023522102","Census Tract 5221.02"
"3909","MA","02113","25025030400","Census Tract 304"
"3910","MA","02130","25025120400","Census Tract 1204"
"3911","MA","02121","25025082100","Census Tract 821"
"3912","MA","02119","25025081700","Census Tract 817"
"3913","MA","02115","25025981800","Census Tract 9818"
"3914","MA","02163","25025000803","Census Tract 8.03"
"3915","MA","01092","25027761100","Census Tract 7611"
"3916","MA","01083","25027761100","Census Tract 7611"
"3917","MA","01532","25027740200","Census Tract 7402"
"3918","MA","01612","25027727100","Census Tract 7271"
"3919","MA","01031","25027723100","Census Tract 7231"
"3920","MA","01515","25027759100","Census Tract 7591"
"3921","MA","01420","25027710800","Census Tract 7108"
"3922","MA","01531","25027723100","Census Tract 7231"
"3923","MA","02633","25001010600","Census Tract 106"
"3924","MA","02630","25001012200","Census Tract 122"
"3925","MA","02542","25001014100","Census Tract 141"
"3926","MA","02543","25007200400","Census Tract 2004"
"3927","MA","02563","25001013600","Census Tract 136"
"3928","MA","02657","25001010100","Census Tract 101"
"3929","MA","02664","25001012001","Census Tract 120.01"
"3930","MA","02642","25001010306","Census Tract 103.06"
"3931","MA","01238","25003914100","Census Tract 9141"
"3932","MA","01223","25003932200","Census Tract 9322"
"3933","MA","01236","25003934200","Census Tract 9342"
"3934","MA","01229","25003924100","Census Tract 9241"
"3935","MA","02790","25005646103","Census Tract 6461.03"
"3936","MA","02721","25005640700","Census Tract 6407"
"3937","MA","02715","25005615100","Census Tract 6151"
"3938","MA","01929","25009222100","Census Tract 2221"
"3939","MA","01960","25009210300","Census Tract 2103"
"3940","MA","01952","25009267101","Census Tract 2671.01"
"3941","MA","01982","25009215101","Census Tract 2151.01"
"3942","MA","01983","25009214100","Census Tract 2141"
"3943","MA","01022","25013811302","Census Tract 8113.02"
"3944","MA","01151","25013800101","Census Tract 8001.01"
"3945","MA","01129","25013801603","Census Tract 8016.03"
"3946","MA","01079","25013810200","Census Tract 8102"
"3947","MA","01056","25013810414","Census Tract 8104.14"
"3948","MA","01060","25015821904","Census Tract 8219.04"
"3949","MA","01007","25015820203","Census Tract 8202.03"
"3950","MA","01038","25015821500","Census Tract 8215"
"3951","MA","01243","25015822700","Census Tract 8227"
"3952","MA","01066","25015821500","Census Tract 8215"
"3953","MA","01084","25015822605","Census Tract 8226.05"
"3954","MA","01862","25017316500","Census Tract 3165"
"3955","MA","01821","25017316102","Census Tract 3161.02"
"3956","MA","01742","25017361100","Census Tract 3611"
"3957","MA","02460","25017373300","Census Tract 3733"
"3958","MA","02451","25017368200","Census Tract 3682"
"3959","MA","01731","25017360100","Census Tract 3601"
"3960","MA","01741","25017362100","Census Tract 3621"
"3961","MA","01718","25017363102","Census Tract 3631.02"
"3962","MA","02564","25019950500","Census Tract 9505"
"3963","MA","02481","25021404202","Census Tract 4042.02"
"3964","MA","02090","25021412100","Census Tract 4121"
"3965","MA","02081","25021411302","Census Tract 4113.02"
"3966","MA","02030","25021405100","Census Tract 4051"
"3967","MA","02494","25021403500","Census Tract 4035"
"3968","MA","02302","25023511100","Census Tract 5111"
"3969","MA","02346","25023542101","Census Tract 5421.01"
"3970","MA","02382","25023521102","Census Tract 5211.02"
"3971","MA","02047","25023505200","Census Tract 5052"
"3972","MA","02135","25025000202","Census Tract 2.02"
"3973","MA","02199","25025010600","Census Tract 106"
"3974","MA","01440","25027707500","Census Tract 7075"
"3975","MA","01545","25027739300","Census Tract 7393"
"3976","MA","01516","25027752100","Census Tract 7521"
"3977","MA","01473","25027708100","Census Tract 7081"
"3978","MA","01747","25027745100","Census Tract 7451"
"3979","MA","01366","25027704200","Census Tract 7042"
"3980","MA","01037","25027723100","Census Tract 7231"
"3981","MA","01541","25027720100","Census Tract 7201"
"3982","MA","01451","25027761400","Census Tract 7614"
"3983","MA","01534","25027750300","Census Tract 7503"
"3984","MA","01467","25027761400","Census Tract 7614"
"3985","MA","01525","25027750200","Census Tract 7502"
"3986","MA","01535","25027725100","Census Tract 7251"
"3987","MA","02668","25001012200","Census Tract 122"
"3988","MA","02667","25001010206","Census Tract 102.06"
"3989","MA","02675","25001011802","Census Tract 118.02"
"3990","MA","02671","25001011002","Census Tract 110.02"
"3991","MA","02644","25001013600","Census Tract 136"
"3992","MA","01245","25003933200","Census Tract 9332"
"3993","MA","01220","25003922100","Census Tract 9221"
"3994","MA","02703","25005631500","Census Tract 6315"
"3995","MA","02356","25005600100","Census Tract 6001"
"3996","MA","02744","25005652800","Census Tract 6528"
"3997","MA","02747","25005653102","Census Tract 6531.02"
"3998","MA","02726","25005644101","Census Tract 6441.01"
"3999","MA","02763","25005630400","Census Tract 6304"
"4000","MA","02717","25005617102","Census Tract 6171.02"
"4001","MA","02719","25005655100","Census Tract 6551"
"4002","MA","02725","25005644200","Census Tract 6442"
"4003","MA","01833","25009265102","Census Tract 2651.02"
"4004","MA","01844","25009252603","Census Tract 2526.03"
"4005","MA","01923","25009211402","Census Tract 2114.02"
"4006","MA","01922","25009269100","Census Tract 2691"
"4007","MA","01354","25011040200","Census Tract 402"
"4008","MA","01349","25011040702","Census Tract 407.02"
"4009","MA","01364","25011040501","Census Tract 405.01"
"4010","MA","01379","25011040400","Census Tract 404"
"4011","MA","01119","25013801602","Census Tract 8016.02"
"4012","MA","01095","25013813601","Census Tract 8136.01"
"4013","MA","01080","25013810300","Census Tract 8103"
"4014","MA","01081","25013813801","Census Tract 8138.01"
"4015","MA","01098","25015822700","Census Tract 8227"
"4016","MA","01073","25015822500","Census Tract 8225"
"4017","MA","01075","25015821200","Census Tract 8212"
"4018","MA","01032","25015822606","Census Tract 8226.06"
"4019","MA","01033","25015820900","Census Tract 8209"
"4020","MA","01088","25015821500","Census Tract 8215"
"4021","MA","02466","25017374800","Census Tract 3748"
"4022","MA","02459","25017373900","Census Tract 3739"
"4023","MA","01778","25017366202","Census Tract 3662.02"
"4024","MA","01824","25017317101","Census Tract 3171.01"
"4025","MA","02420","25017358500","Census Tract 3585"
"4026","MA","01460","25017324101","Census Tract 3241.01"
"4027","MA","02493","25017367200","Census Tract 3672"
"4028","MA","01434","25027761400","Census Tract 7614"
"4029","MA","02554","25019950100","Census Tract 9501"
"4030","MA","02184","25021419800","Census Tract 4198"
"4031","MA","02053","25021408101","Census Tract 4081.01"
"4032","MA","02446","25021400200","Census Tract 4002"
"4033","MA","02035","25021410100","Census Tract 4101"
"4034","MA","02038","25021442101","Census Tract 4421.01"
"4035","MA","02538","25023545200","Census Tract 5452"
"4036","MA","02558","25023545300","Census Tract 5453"
"4037","MA","02332","25023507104","Census Tract 5071.04"
"4038","MA","02370","25023502101","Census Tract 5021.01"
"4039","MA","02043","25023501201","Census Tract 5012.01"
"4040","MA","02366","25023530600","Census Tract 5306"
"4041","MA","02367","25023543100","Census Tract 5431"
"4042","MA","02379","25023524102","Census Tract 5241.02"
"4043","MA","02124","25025100500","Census Tract 1005"
"4044","MA","02132","25025130200","Census Tract 1302"
"4045","MA","02114","25025020301","Census Tract 203.01"
"4046","MA","02108","25025020302","Census Tract 203.02"
"4047","MA","02136","25025140107","Census Tract 1401.07"
"4048","MA","02150","25025160501","Census Tract 1605.01"
"4049","MA","01603","25027731002","Census Tract 7310.02"
"4050","MA","01510","25027716100","Census Tract 7161"
"4051","MA","01540","25027753200","Census Tract 7532"
"4052","MA","01430","25027700100","Census Tract 7001"
"4053","MA","01772","25027741102","Census Tract 7411.02"
"4054","MA","01504","25027747101","Census Tract 7471.01"
"4055","MA","01438","25027705100","Census Tract 7051"
"4056","MA","01527","25027737100","Census Tract 7371"
"4057","MA","01583","25027729200","Census Tract 7292"
